"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
503,2013,3,21,22,173,188,8,79,1700,25,4.9,1008.4,-1.3,0,"NW",1.6,"Shunyi"
504,2013,3,21,23,182,186,7,70,1600,26,4.4,1009.2,-1.2,0,"N",1,"Shunyi"
505,2013,3,22,0,193,129,7,59,1500,30,2.3,1010.2,-1.7,0,"NNE",0.9,"Shunyi"
506,2013,3,22,1,130,133,8,34,1100,50,2.6,1011.2,-2.9,0,"NNE",0.7,"Shunyi"
507,2013,3,22,2,66,133,14,23,700,62,5.4,1011.8,-7.1,0,"NNE",2.2,"Shunyi"
508,2013,3,22,3,46,130,12,20,600,64,4.5,1012.6,-6.7,0,"NNW",1,"Shunyi"
509,2013,3,22,4,125,128,21,63,400,72,2.2,1013.5,-6.2,0,"NNE",0.7,"Shunyi"
510,2013,3,22,5,14,124,7,11,300,70,2.8,1014.4,-8.3,0,"ENE",1.8,"Shunyi"
511,2013,3,22,6,9,120,9,13,300,67,2.9,1015.6,-10.1,0,"NNE",0.7,"Shunyi"
512,2013,3,22,7,9,116,8,17,300,65,4.8,1016.7,-12.2,0,"NE",2.1,"Shunyi"
513,2013,3,22,8,10,109,7,19,300,64,6.3,1017.5,-12.8,0,"ENE",3.1,"Shunyi"
514,2013,3,22,9,107,106,22,51,300,72,7.8,1017.3,-12.1,0,"SE",1.8,"Shunyi"
515,2013,3,22,10,104,102,22,50,300,73,8.4,1016.9,-12.1,0,"SE",1.9,"Shunyi"
516,2013,3,22,11,101,99,20,48,400,70,8,1016.4,-6.9,0,"S",4.2,"Shunyi"
517,2013,3,22,12,43,121,28,28,800,55,8.8,1015.5,-7,0,"SSW",4.2,"Shunyi"
518,2013,3,22,13,53,93,31,34,900,56,9.7,1014.5,-6.6,0,"SW",4.1,"Shunyi"
519,2013,3,22,14,53,100,29,40,900,55,10.1,1014,-5.1,0,"SSW",3.5,"Shunyi"
520,2013,3,22,15,60,122,24,43,1000,52,10,1013.3,-5.6,0,"SW",2.5,"Shunyi"
521,2013,3,22,16,72,141,23,44,1000,63,9.5,1012.8,-4.9,0,"SW",4.4,"Shunyi"
522,2013,3,22,17,61,117,19,40,900,65,8.9,1013.2,-4,0,"SW",2.5,"Shunyi"
523,2013,3,22,18,64,118,16,44,800,67,7.9,1013.7,-4.2,0,"SSW",2.6,"Shunyi"
524,2013,3,22,19,77,121,14,49,900,65,5.9,1014.1,-4,0,"SSE",3,"Shunyi"
525,2013,3,22,20,68,110,14,56,900,47,4.5,1014.9,-4.5,0,"S",3.9,"Shunyi"
526,2013,3,22,21,55,70,12,47,900,43,3.9,1014.8,-4.6,0,"SSE",3,"Shunyi"
527,2013,3,22,22,49,60,9,57,800,30,2.2,1014.9,-3.7,0,"SSE",2.5,"Shunyi"
528,2013,3,22,23,59,96,5,70,1200,9,1.1,1014.5,-3.8,0,"SSE",2.6,"Shunyi"
529,2013,3,23,0,50,67,3,65,1600,9,0.7,1013.8,-4,0,"SSE",2,"Shunyi"
530,2013,3,23,1,38,51,3,56,900,13,0.8,1012.9,-3.9,0,"SE",2.4,"Shunyi"
531,2013,3,23,2,40,46,3,56,700,10,0.9,1012.1,-3.6,0,"SE",1.7,"Shunyi"
532,2013,3,23,3,41,41,3,46,800,20,1.2,1011.6,-3.5,0,"SSE",3.6,"Shunyi"
533,2013,3,23,4,47,51,3,56,800,10,0.7,1010.9,-3.4,0,"SE",1.5,"Shunyi"
534,2013,3,23,5,48,52,3,57,900,16,0.9,1010.8,-3.4,0,"SSE",2.1,"Shunyi"
535,2013,3,23,6,47,49,3,46,1200,16,0.9,1010.7,-3.8,0,"SE",3.3,"Shunyi"
536,2013,3,23,7,47,50,3,47,NA,9.639,1.4,1009.4,-4.1,0,"SSE",3,"Shunyi"
537,2013,3,23,8,65,73,4,54,1800,13,2.5,1008.5,-5.2,0,"SSE",3.9,"Shunyi"
538,2013,3,23,9,65,68,9,53,1800,21,2.7,1008.6,-5,0,"SE",2.2,"Shunyi"
539,2013,3,23,10,64,79,18,58,1700,23,3.3,1008,-5.4,0,"SSE",1.1,"Shunyi"
540,2013,3,23,11,64,72,27,55,1700,28,5.2,1007.7,-6.1,0,"NW",2.9,"Shunyi"
541,2013,3,23,12,65,67,63,49,1600,36,5.5,1006.8,-6.4,0,"NNE",0.7,"Shunyi"
542,2013,3,23,13,52,60,67,49,1500,39,7.2,1007,-6.2,0,"WSW",0.9,"Shunyi"
543,2013,3,23,14,74,80,81,54,1399,40,8,1006.1,-5.5,0,"ESE",1.7,"Shunyi"
544,2013,3,23,15,75,97,73,57,1399,41,12.1,1006.5,-5.4,0,"NW",7.2,"Shunyi"
545,2013,3,23,16,86,116,65,60,1399,40,11.2,1008.2,-8.7,0,"NW",7.2,"Shunyi"
546,2013,3,23,17,23,122,32,55,1100,28,9,1010.9,-9.5,0,"NW",6,"Shunyi"
547,2013,3,23,18,12,63,15,30,600,43,7.2,1013.1,-11.1,0,"NW",5.9,"Shunyi"
548,2013,3,23,19,6,28,9,23,400,47,6,1015.1,-11.2,0,"NW",5.6,"Shunyi"
549,2013,3,23,20,17,25,6,20,300,54,5.1,1016.7,-12.9,0,"NW",4,"Shunyi"
550,2013,3,23,21,6,18,4,16,300,65,3.9,1018,-12.6,0,"NE",2.4,"Shunyi"
551,2013,3,23,22,11,12,3,16,300,72,3.4,1018.9,-14.3,0,"NE",2.3,"Shunyi"
552,2013,3,23,23,3,6,4,11,300,74,2,1019.8,-14.6,0,"NE",0.7,"Shunyi"
553,2013,3,24,0,7,9,4,11,300,74,1.2,1020.4,-14.5,0,"NE",2.9,"Shunyi"
554,2013,3,24,1,6,12,3,8,200,76,0.5,1020.7,-14.7,0,"NE",2.4,"Shunyi"
555,2013,3,24,2,3,6,3,7,200,75,-0.1,1020.7,-14.5,0,"NNE",1.8,"Shunyi"
556,2013,3,24,3,3,6,3,7,200,71,-0.5,1020.6,-13.8,0,"NNE",3.1,"Shunyi"
557,2013,3,24,4,5,10,3,11,300,62,-0.8,1020.7,-13.7,0,"NNE",2.1,"Shunyi"
558,2013,3,24,5,6,10,3,12,300,62,-1.4,1021.2,-13.3,0,"NNE",1.2,"Shunyi"
559,2013,3,24,6,8,8,3,10,300,66,-0.5,1021.7,-11.9,0,"ESE",0.4,"Shunyi"
560,2013,3,24,7,12,14,3,21,300,53,1.6,1022.2,-13.7,0,"NNW",1.8,"Shunyi"
561,2013,3,24,8,4,11,4,24,400,48,3.3,1022.3,-14.9,0,"NNW",1.5,"Shunyi"
562,2013,3,24,9,4,14,6,22,400,57,4.6,1022.2,-13.3,0,"E",2.9,"Shunyi"
563,2013,3,24,10,4,10,5,16,300,65,5.2,1021.4,-14.8,0,"E",2,"Shunyi"
564,2013,3,24,11,3,6,3,12,300,72,6.6,1020.3,-14.2,0,"ENE",3.1,"Shunyi"
565,2013,3,24,12,4,6,3,10,300,76,7.2,1019,-13.7,0,"SE",1.7,"Shunyi"
566,2013,3,24,13,3,6,3,9,300,80,8,1017.5,-13.6,0,"ESE",2.8,"Shunyi"
567,2013,3,24,14,3,6,3,10,300,80,9,1016.4,-14.8,0,"E",1.8,"Shunyi"
568,2013,3,24,15,3,17,4,14,400,80,9.3,1015.3,-13.9,0,"S",3.3,"Shunyi"
569,2013,3,24,16,7,16,6,20,400,73,8.9,1014.8,-13.5,0,"SE",3,"Shunyi"
570,2013,3,24,17,18,18,7,21,400,73,7.8,1015,-13.2,0,"SSE",2.4,"Shunyi"
571,2013,3,24,18,22,31,6,24,400,75,6.6,1015.6,-12.6,0,"SE",1.8,"Shunyi"
572,2013,3,24,19,31,37,9,41,NA,61.9038,5.7,1016.4,-12.8,0,"S",2,"Shunyi"
573,2013,3,24,20,42,54,17,63,NA,38.1276,4,1017.2,-11.6,0,"S",0,"Shunyi"
574,2013,3,24,21,62,95,15,86,NA,16.065,2.8,1017.6,-10.1,0,"ESE",0.7,"Shunyi"
575,2013,3,24,22,62,116,19,100,NA,2.7846,1.9,1018,-8.8,0,"SE",1.2,"Shunyi"
576,2013,3,24,23,67,101,21,100,1000,2,3,1018.8,-10,0,"SSE",2,"Shunyi"
577,2013,3,25,0,68,102,22,100,NA,3.213,1.8,1019.5,-7,0,"ESE",1.9,"Shunyi"
578,2013,3,25,1,87,134,13,83,NA,1.2852,0.8,1019.5,-5.7,0,"SE",2.3,"Shunyi"
579,2013,3,25,2,79,142,10,79,NA,NA,0.4,1019.9,-5.6,0,"SE",2.5,"Shunyi"
580,2013,3,25,3,67,119,3.7128,9,NA,NA,-0.2,1020,-5.8,0,"SSE",2.1,"Shunyi"
581,2013,3,25,4,64,95,4,7,NA,NA,-1.3,1020.4,-6.1,0,"SE",0,"Shunyi"
582,2013,3,25,5,71,97,4,75.1398,NA,0.2142,-1.7,1020.7,-6.3,0,"N",0,"Shunyi"
583,2013,3,25,6,79,115,3,76,NA,0.4284,-1.2,1020.8,-5.6,0,"N",0,"Shunyi"
584,2013,3,25,7,84,116,4,79,NA,1.9278,1.4,1021.1,-5.7,0,"ENE",1.1,"Shunyi"
585,2013,3,25,8,81,103,21,67,NA,10.4958,3,1021.1,-6.4,0,"SE",2,"Shunyi"
586,2013,3,25,9,82,120,55,63,NA,16.4934,4.4,1020.8,-7.1,0,"SE",1.5,"Shunyi"
587,2013,3,25,10,78,94,63,54,NA,33.201,5.7,1020.1,-6.9,0,"SSW",2.4,"Shunyi"
588,2013,3,25,11,74,79,52,45,NA,50.7654,6.9,1019.3,-7.2,0,"SSW",1.5,"Shunyi"
589,2013,3,25,12,91,101,55,56,NA,46.6956,8.6,1018.3,-7.2,0,"SSW",3.1,"Shunyi"
590,2013,3,25,13,106,113,58,60,NA,57.1914,9.5,1017.2,-7.7,0,"SSW",1.4,"Shunyi"
591,2013,3,25,14,95,108,48,59,NA,70.0434,10.2,1016.2,-7.5,0,"SW",1.8,"Shunyi"
592,2013,3,25,15,125,130,46,67,NA,74.1132,10.6,1015.5,-7.7,0,"SW",2.8,"Shunyi"
593,2013,3,25,16,105,129,43,70,1600,82,10.7,1015.1,-7.6,0,"SSW",2,"Shunyi"
594,2013,3,25,17,106,119,39,59,1399,93,9.9,1015.1,-7.8,0,"SW",1.8,"Shunyi"
595,2013,3,25,18,114,116,36,62,1200,81,7.9,1015.2,-7.4,0,"SW",1.2,"Shunyi"
596,2013,3,25,19,114,130,34,87,1200,57,6.2,1015.7,-7.4,0,"S",1.2,"Shunyi"
597,2013,3,25,20,119,146,35,116,1200,29,6.9,1015.8,-6.5,0,"SSE",1.6,"Shunyi"
598,2013,3,25,21,142,177,38,128,1500,11,6.2,1015.4,-6.8,0,"SSE",1.3,"Shunyi"
599,2013,3,25,22,149,178,42,129,1500,4,5.6,1015,-6.6,0,"SSE",2.3,"Shunyi"
600,2013,3,25,23,145,154,42,123,1399,3,5.5,1014.8,-7.7,0,"SSE",2,"Shunyi"
601,2013,3,26,0,128,132,40,102,1200,12,4.9,1014.4,-7.3,0,"SSE",1.6,"Shunyi"
602,2013,3,26,1,140,162,46,112,1399,2,4.2,1014.1,-7.6,0,"SE",1.6,"Shunyi"
603,2013,3,26,2,148,188,53,107,1500,2,3.1,1013.6,-6.6,0,"SE",1.5,"Shunyi"
604,2013,3,26,3,164,205,40,100,1800,2,2.9,1013.2,-5.5,0,"SSE",1.8,"Shunyi"
605,2013,3,26,4,157,194,30,95,2000,2,2,1013.3,-4.5,0,"SSE",1.1,"Shunyi"
606,2013,3,26,5,151,188,14,88,2000,2,1.9,1013.3,-3.4,0,"SSE",1.1,"Shunyi"
607,2013,3,26,6,151,192,6,81,2100,2,2.5,1013.7,-2,0,"SSE",1,"Shunyi"
608,2013,3,26,7,159,192,5,72,2100,2,3.7,1013.3,-1.3,0,"SSE",1.5,"Shunyi"
609,2013,3,26,8,164,211,8,68,2100,2,5,1013,-0.6,0,"SSE",1.5,"Shunyi"
610,2013,3,26,9,184,225,17,65,1899,4,6.6,1012.6,-0.2,0,"ENE",0.7,"Shunyi"
611,2013,3,26,10,188,213,39,62,1700,10,8,1012.2,-0.3,0,"S",1.6,"Shunyi"
612,2013,3,26,11,205,220,50,69,1600,15,9.5,1011.3,0.4,0,"S",2.8,"Shunyi"
613,2013,3,26,12,218,230,53,76,1600,21,10.5,1010.2,-0.4,0,"SSW",3.3,"Shunyi"
614,2013,3,26,13,216,221,52,72,1399,36,11.7,1009.1,-1.1,0,"SSW",4,"Shunyi"
